Affluence,Disadvantage,Violent,UrbanRate,Latitude,Longtitude,avemort
-0.419256455,-0.870966352,-2.9957,0.48594,38.633,-92.584,0.96721
-1.115621,-0.580958818,0.20691,0,39.498,-92.006,0.91184
-0.808756777,-0.102665706,-1.2129,0,38.935,-91.465,1.0147
-0.623717767,-0.332659429,0.25409,0,38.421,-92.875,1.0394
-0.855800485,0.685833115,-0.49533,0.38993,36.594,-89.656,1.1999
-0.23499816,-0.398325256,0.089406,0.35252,36.908,-94.335,0.99941
-0.064826798,-0.368098092,0.70097,0.52939,40.36,-94.883,0.8657
-1.050676361,0.539528824,-2.9957,0.20079,36.685,-91.403,1.0784
-0.522883228,-0.997309026,-2.9957,0,38.464,-91.86,0.92174
-1.144888367,0.054403618,0.2695,0,36.65,-92.459,1.017
-0.947493848,1.696294742,0.37084,0.64992,36.21,-89.786,1.2718
-0.563409207,-0.652666466,-1.3073,0.4342,37.711,-89.802,0.91333
-0.472419666,-0.130722998,1.4608,0.62181,38.727,-93.285,0.99181
-0.076584098,0.146723643,0.56249,0.52296,37.866,-91.79,1.051
-0.604567311,-0.112598581,-1.3152,0.50466,39.34,-91.172,1.0184
2.150557307,-1.025697769,2.1935,0.79984,39.379,-94.761,0.84307
-0.48777805,-0.310429364,0.14722,0.31231,37.617,-93.401,1.013
-0.418781732,0.236378358,-0.6822,0.50827,37.825,-92.207,1.0937
-1.063907858,-0.390274815,-1.4236,0,40.479,-93.015,0.99051
-0.591504683,-0.552041554,-2.9957,0.026699,39.553,-91.525,0.88339
-0.596726958,-0.207061757,0.8759,0.48392,39.442,-92.493,1.0618
0.030009552,-0.265403119,0.28779,0.28937,39.308,-93.996,1.0516
-1.258384975,1.080533455,-2.9957,0,37.361,-90.97,1.0836
-1.186095552,0.776740076,0.37723,0,36.649,-90.867,1.158
1.763733487,-0.802325358,0.58818,0.92033,38.781,-90.675,0.87767
-0.957477341,0.091490859,-2.9957,0,38.039,-93.773,0.98082
-0.434090563,-0.730881616,-0.95439,0.2326,37.89,-90.181,0.90641
-0.642436456,0.520957403,-1.2616,0.58815,37.811,-90.474,1.1584
2.298161611,-0.291300152,0.92214,0.98639,38.641,-90.446,0.92753
-0.300462184,-0.164713092,-0.84612,0.53506,39.136,-93.204,1.0005
-1.104426321,-0.401548673,-2.9957,0,40.469,-92.519,0.98568
-0.745814447,-0.472490547,-2.9957,0,40.448,-92.143,0.96646
-0.547924949,0.566524241,1.4663,0.62026,37.048,-89.568,1.0625
-1.367123117,0.36566272,0.54979,0,37.152,-91.398,1.0163
-0.800847359,-0.433604911,-1.6229,0,39.798,-92.089,0.95784
-0.797433955,0.200603416,-0.15284,0.29312,36.855,-89.942,1.0598
-0.382112733,0.639137208,1.5202,0,36.748,-93.468,0.88981
-1.112684448,-0.127692477,-2.9957,0,40.21,-93.11,0.99962
-0.377945491,0.832364591,0.85596,0.50288,36.65,-93.043,0.94094
-0.917826708,0.242815052,-2.9957,0.0084337,37.314,-91.964,0.9661
-0.503510421,-0.293036191,0.62191,0.42354,37.85,-94.342,1.0456
0.091542072,-0.396895649,0.16775,0.21358,38.762,-91.159,0.93161
-1.136909131,0.979030318,1.0688,0.20245,37.943,-90.897,1.2091
-1.157391153,1.030786426,-2.9957,0,37.114,-90.461,1.1169
-0.578735941,-0.554105418,0.90875,0.19694,37.281,-92.876,0.99682
-1.062321431,-0.057274937,1.0977,0,40.48,-94.419,0.91492
-0.895021812,0.165757529,-2.9957,0.24199,37.268,-92.48,1.0574
0.066579537,2.738810834,3.1323,1,38.636,-90.245,1.2525
0.100737148,-0.662099839,0.38188,0.4674,45.134,-112.89,0.89111
-0.608554768,2.825937339,-2.9957,0.27709,45.408,-107.52,1.229
-0.586345497,2.103472011,-0.47218,0,48.428,-108.97,1.0855
-0.439323115,-0.531201982,1.5327,0,46.331,-111.5,0.90099
0.136538738,-0.625042564,0.34307,0,45.224,-109.03,0.8427
-0.650629121,-1.436603942,-2.9957,0,45.517,-104.52,0.8573
0.101051548,0.131762943,2.1062,0.80162,47.316,-111.35,0.9278
-0.519536403,-0.052359768,1.8042,0,47.887,-110.44,0.86639
-0.276581326,-0.235308929,-2.9957,0.8296,46.261,-105.55,0.98586
-0.467234668,-1.045675424,-2.9957,0,48.794,-105.54,0.88141
-0.476455347,-0.595410808,1.3383,0.67524,47.272,-104.9,0.89461
-0.632973136,1.098885173,3.1746,0.66677,46.099,-113.14,1.0734
-0.614930494,-0.986883494,0.60362,0,46.318,-104.41,0.89585
-0.210482896,-0.486490342,1.5958,0.5351,47.223,-109.22,0.92724
0.366505076,-0.100329829,0.077564,0.47393,48.315,-114.05,0.91666
1.5794324,-0.373206266,-0.74619,0.567,45.536,-111.17,0.7791
-1.130858023,-1.072352902,-2.9957,0,47.281,-106.98,0.81585
-0.344266889,3.767345199,1.9489,0.57983,48.706,-112.99,1.2205
-0.545861772,-1.274995644,2.5461,0,46.381,-109.17,0.82246
-0.034091508,-0.235306104,2.1797,0,46.395,-113.43,0.84284
-0.12563663,1.09668116,2.8443,0.62004,48.632,-110.11,0.95645
0.688259301,-0.511435264,-2.9957,0,46.124,-112.06,1.0227
-0.355892996,-1.23993822,-2.9957,0,47.033,-110.31,0.75156
0.016309242,0.730235421,0.94263,0.15528,47.643,-114.08,0.9344
0.943180988,-0.230929061,-2.9957,0.69179,47.122,-112.38,0.90769
-0.297668122,-0.887401238,-2.9957,0,48.56,-111.04,0.77631
-0.662273646,1.942290875,0.19841,0.22318,48.542,-115.4,0.98898
-0.757791347,-1.229225223,-2.9957,0,47.63,-105.76,0.87726
0.008413646,-0.657811287,-0.45889,0,45.319,-111.92,0.86457
-0.707202711,-0.540176739,1.5509,0,46.586,-110.92,0.97793
-0.775412835,0.418202113,0.28969,0,47.155,-115.06,0.99543
1.052389569,0.039470577,-2.9957,0.72548,47.027,-113.89,0.87076
-0.415496047,0.101309589,-2.9957,0,46.505,-108.44,1.0056
0.151585765,-0.385332321,-2.9957,0.52963,45.422,-110.53,0.87856
-0.305243248,-1.081426436,-2.9957,0,47.142,-108.23,0.8596
-0.5918764,-0.529762324,0.98899,0,48.25,-107.93,0.92443
-0.144829455,0.464409161,0.48127,0.43337,48.23,-112.22,0.91197
-0.765909893,-1.092974749,-2.9957,0,45.409,-105.56,0.842
-0.774387344,-0.025082822,1.9281,0.69861,46.844,-112.93,0.99489
-0.575772562,-1.167261692,-2.9957,0,46.852,-105.38,0.84712
0.218123335,-0.247993632,1.3903,0.16834,46.079,-114.12,0.85494
-0.349221537,-0.151678468,-2.9957,0.55933,47.786,-104.56,0.97518
-0.704181249,4.26030937,0.16682,0.60085,48.283,-105,1.2777
-0.233627917,0.910144002,1.7579,0,46.162,-106.7,1.0974
-0.610411748,0.75465023,1.9704,0,47.756,-115.18,0.92939
-0.405746683,-1.137068768,0.031573,0,48.706,-104.53,0.92074
0.073233495,0.439855399,-2.9957,0.88161,45.896,-112.66,1.0793
0.100460085,-0.231046202,0.9101,0,45.659,-109.38,0.89662
0.148560095,-1.375161781,1.2871,0,45.813,-109.94,0.8013
-0.297811164,-0.828231394,0.56497,0,47.819,-112.28,0.84132
-0.561916189,-0.456250533,-2.9957,0.57452,48.645,-111.73,0.92078
-0.318596026,-0.904189116,-2.9957,0,46.21,-107.28,0.77394
-0.521678519,-0.090571918,-0.17967,0.43935,48.35,-106.67,0.90701
-0.671804066,-0.238137672,0.99897,0,46.497,-109.86,0.88164
-0.272349705,-0.367586999,-2.9957,0,46.963,-104.27,1.0247
0.745926155,-0.304886262,1.1212,0.83304,45.937,-108.28,0.88066
0.057352532,-0.698841472,-0.41568,0.77465,40.521,-98.5,0.84903
-0.766630485,-1.124150993,-1.6906,0,42.183,-98.058,0.78883
-0.557526762,-1.342405031,-2.9957,0,41.572,-101.7,0.83141
-0.6113996,-1.678776867,0.23512,0,41.54,-103.73,0.72603
-0.845491659,-1.285050374,-2.9957,0,41.925,-99.991,0.813
-0.780503957,-1.311765013,-0.6295,0,41.705,-98.067,0.79881
-0.034551234,-0.19361898,0.66729,0.73376,42.216,-103.09,0.90939
-0.906254351,-1.247582118,0.74676,0,42.894,-98.773,0.8358
-0.680134671,-1.304923331,-0.48071,0,42.349,-99.923,0.80479
0.61815918,-0.884655746,0.90932,0.64154,40.855,-99.075,0.83527
-0.51334134,-0.905668919,-0.19806,0,41.854,-96.338,0.93103
-0.33685755,-0.825744081,-0.94491,0.29497,41.226,-97.132,0.89263
0.419838089,-1.047205348,0.14568,0.29379,40.91,-96.141,0.92092
-0.772513602,-1.317379345,-2.9957,0,42.605,-97.257,0.79863
-0.404632371,-1.385147186,0.037668,0,40.53,-101.69,0.88639
-0.1642836,-0.96936684,1.3328,0.44063,42.567,-101.07,0.81861
-0.268438069,-0.900687217,-0.58168,0.62197,41.214,-103.01,0.89043
-0.552240932,-1.005867843,-1.6484,0,40.524,-98.051,0.90147
-0.732699113,-0.894284564,-0.63855,0.50474,41.575,-97.089,0.77372
-0.57833209,-1.351184831,-0.61342,0.32226,41.916,-96.789,0.7773
-0.544172691,-1.070732657,-2.9957,0.30077,41.394,-99.727,0.89482
-0.170153405,-0.351765933,0.12651,0.78448,42.39,-96.563,0.96589
0.378576533,-0.580980701,-0.96222,0.59857,42.711,-103.13,0.87386
-0.363391501,-0.539554858,0.21325,0.73068,40.867,-99.815,0.89457
-0.468279993,-1.134633859,-0.64209,0,41.112,-102.33,0.84723
-0.755784917,-1.03316208,-0.38066,0,42.485,-96.856,0.83003
-0.20700866,-0.770467658,-0.098848,0.71264,41.577,-96.646,0.86655
1.552526718,-0.293693808,1.9676,0.97554,41.297,-96.154,0.94821
-0.220744875,-1.31333262,-0.72093,0,40.18,-101.68,0.90905
-0.484229269,-1.195767206,-0.043634,0,40.525,-97.597,0.90507
-0.603519164,-0.976935322,-2.9957,0,40.183,-98.962,0.87425
-0.363126606,-1.0610505,0.021583,0,40.531,-100.41,0.76073
-0.543404629,-0.875168424,-0.0048321,0,40.192,-99.91,0.92296
-0.371093931,-0.96345856,-0.13126,0.56078,40.255,-96.683,0.9008
-0.65389882,-1.129866777,-0.075594,0,41.659,-102.33,0.9496
-0.845715189,-1.379929642,-0.54676,0,41.906,-98.923,0.90638
0.072094303,-1.550179973,-2.9957,0,40.51,-99.824,0.86808
-0.56178936,-1.65821809,1.6886,0,41.916,-101.76,0.87729
-1.002111706,-1.207873643,-0.86825,0,41.568,-98.531,0.85705
-0.081268708,-0.232059175,1.1945,0.84178,40.866,-98.498,0.9109
-0.032194772,-1.045809317,-0.22782,0.45018,40.877,-98.022,0.86811
-0.568020496,-1.226224949,-2.9957,0,40.179,-99.403,0.82754
-0.864971417,-1.313070758,-2.9957,0,40.536,-101.06,0.65803
-0.91652463,-0.989366542,-0.36481,0,40.177,-101.04,0.85391
-0.638310998,-1.173282894,-0.72304,0.30664,42.459,-98.785,0.82713
-0.939681243,-1.587050455,-2.9957,0,41.919,-101.12,0.82118
-0.676945374,-1.033867704,0.63356,0,41.217,-98.513,0.85131
-0.568248486,-0.769370121,-0.26189,0.5159,40.176,-97.143,0.8651
-0.627421642,-0.667361418,-0.32921,0,40.395,-96.269,0.83837
0.010647423,-0.782041052,-1.0775,0.41921,40.506,-98.948,0.83074
-0.255384077,-0.696767226,-0.31855,0.51617,41.194,-101.64,0.91028
-0.656001515,-1.256583256,-2.9957,0,42.875,-99.718,0.75876
-0.418662333,-1.219676464,-1.216,0.62583,41.199,-103.7,0.91845
-0.781769096,-0.638584504,-0.22321,0,42.634,-97.891,0.88104
1.366220622,-0.54216557,1.5946,0.90479,40.784,-96.689,0.83284
0.030131934,-0.370678826,0.25576,0.69496,41.05,-100.74,0.89081
-0.598023201,-1.365353435,-2.9957,0,41.542,-100.44,0.87968
-1.254954957,-1.648579616,0.37737,0,41.898,-99.51,0.75249
-0.667556611,-1.831666652,-2.9957,0,41.596,-101.06,0.66997
0.007696617,-0.296997816,0.32614,0.69664,41.91,-97.607,0.89086
-0.640741898,-1.029552037,-0.24216,0.40139,41.17,-98.031,0.86132
-0.78874033,-0.46965345,0.14284,0,41.732,-102.99,0.95166
-0.750696866,-0.997808491,-0.60643,0,41.402,-97.991,1.0086
0.149108973,-0.045664627,-0.80641,0.46423,40.387,-95.851,0.88257
-0.80937255,-1.175557935,-2.9957,0,40.176,-98.047,0.84361
-0.037524643,-0.716327796,-0.35941,0.4585,40.638,-96.131,0.8592
-0.71781248,-0.830753286,-0.98254,0,40.138,-96.245,0.85047
-0.236551544,-1.254652503,-0.38636,0,40.856,-101.64,0.8263
0.198673585,-1.059435774,-0.025734,0.58213,40.516,-99.407,0.86091
-0.562564929,-1.152362976,-0.57911,0,42.271,-97.611,0.84914
0.043623741,-1.000837786,-0.37898,0.66471,41.577,-97.513,0.80993
-0.400437695,-1.33066932,-0.53704,0,41.188,-97.571,0.81428
-0.410977405,-0.958638399,0.84206,0.68728,40.169,-100.47,0.86509
-0.595880878,-0.443142958,-0.55139,0.46459,40.124,-95.719,0.95888
-1.026071575,-1.00464237,-0.47836,0,42.413,-99.459,0.82054
-0.409825685,-0.923066477,-0.17002,0.42498,40.517,-97.132,0.86828
1.497403857,-0.952449648,-0.42946,0.92694,41.115,-96.109,0.88756
0.101242166,-1.230071443,-0.68646,0.19894,41.223,-96.641,0.85835
-0.083541691,0.211026365,0.6073,0.6655,41.852,-103.71,0.96007
0.478920457,-1.154871979,-1.2311,0.38391,40.872,-97.14,0.85041
-0.46346015,-0.865113409,1.2845,0,42.507,-102.39,0.89543
-0.960384551,-1.045877653,-1.0404,0,41.219,-98.973,0.86431
-0.210708882,-0.860614191,-2.9957,0,42.486,-103.74,0.67596
-0.692708983,-1.108197152,-1.5815,0.24446,41.905,-97.175,0.79389
-0.603136986,-1.195575344,-0.60282,0,40.174,-97.596,0.85418
-0.613380421,-1.576871423,-2.9957,0,41.849,-100.51,0.7754
-0.819545849,2.939347328,-0.75679,0,42.154,-96.534,1.2271
-0.601018644,-0.858258893,-1.3268,0,41.564,-98.983,0.81857
0.950292195,-1.001413084,-0.16452,0.39175,41.534,-96.225,0.84178
0.187191915,-1.067112126,-0.26929,0.56106,42.211,-97.126,0.68132
-0.876331773,-0.324673889,-0.23548,0,40.181,-98.499,0.92237
-0.701916503,-0.79526788,-2.9957,0,41.938,-98.522,0.78276
-0.239334871,-0.86307608,-1.3631,0.54048,40.873,-97.597,0.80485
0.214622354,-0.01329949,1.2061,0.64961,39.526,-118.27,1.0744
1.00533061,0.127746958,1.7722,0.97718,36.214,-115.01,1.0153
1.624450354,-0.295512058,0.55368,0.6894,38.905,-119.61,0.79854
0.443084152,-0.355628447,1.4365,0.52805,41.141,-115.35,0.97866
-0.576514933,-0.494512958,0.075855,0,37.779,-117.63,1.0682
-0.110155403,-0.768269477,1.8239,0,39.978,-116.27,0.98342
0.372372905,0.166486425,1.2187,0.58463,41.408,-118.13,1.0895
-0.181315019,0.046808423,1.852,0.6543,39.9,-117.05,1.0323
-0.274553846,0.012800548,0.0087345,0,37.635,-114.86,1.0496
-0.175785008,0.032879259,1.0417,0.4932,39.022,-119.2,1.0721
-0.763552546,1.827042325,0.71647,0.68862,38.517,-118.42,1.2097
-0.214215132,0.18443271,1.1943,0.44993,37.966,-116.46,1.0872
-0.405515852,0.076139337,1.517,0,40.44,-118.41,0.99131
0.794954504,-0.136050852,2.496,0.056193,39.438,-119.52,0.67637
1.580106823,-0.31091089,1.424,0.92886,40.703,-119.71,0.99308
-0.339567754,0.281936015,0.23789,0.46825,39.418,-114.9,1.0846
1.079091354,-0.281748238,1.3835,0.94012,39.153,-119.74,1.0609
0.709584429,-0.626640381,-0.23287,0.39895,43.519,-71.425,0.94647
0.719433587,-0.57045706,0.31546,0,43.868,-71.202,0.8525
0.868307881,0.181085785,0.36616,0.33811,42.925,-72.248,0.89721
-0.615521712,0.229148429,0.17944,0.3439,44.652,-71.289,0.97856
1.227162683,-0.333700045,0.18164,0.35166,43.927,-71.842,0.85014
2.088363899,-0.56946593,-0.11719,0.78001,42.912,-71.723,0.88249
1.607528807,-0.409788175,-1.2842,0.46138,43.299,-71.68,0.87968
2.394190947,-1.048541435,-0.024685,0.70546,42.989,-71.099,0.86631
1.17836805,-0.284253777,0.20723,0.65278,43.293,-71.036,0.91018
0.353192691,-0.432048234,0.26823,0.36942,43.361,-72.222,0.90958
0.85814303,0.572222077,1.5032,0.85704,39.469,-74.634,1.0362
3.600500103,-0.689487241,0.27817,0.9983,40.96,-74.075,0.78319
2.303916296,-0.6260012,0.72346,0.92501,39.876,-74.663,0.93261
1.586789946,0.361149038,1.7757,0.99286,39.802,-74.961,1.0105
0.993933414,0.470883532,1.3256,0.83155,39.086,-74.848,0.96949
0.083503388,1.492676788,1.9774,0.80089,39.328,-75.122,1.0752
2.064652092,1.715587572,2.3567,0.99959,40.787,-74.246,1.0108
1.581550532,-0.191401109,0.80929,0.88897,39.721,-75.144,1.0141
1.077249813,1.237993401,1.901,1,40.731,-74.079,0.93497
4.376066351,-1.239533603,-0.48935,0.46917,40.565,-74.912,0.81074
2.844838634,0.472022931,1.6495,0.95833,40.283,-74.704,0.91259
3.002567772,-0.331530376,0.90929,0.99031,40.44,-74.408,0.86907
3.265326333,-0.5122967,0.7025,0.95398,40.287,-74.152,0.92188
4.440806787,-0.968235789,0.21187,0.92053,40.859,-74.547,0.82685
1.168263306,-0.389115601,0.60924,0.97094,39.866,-74.259,0.89413
1.618693073,0.647730812,1.623,0.97564,41.034,-74.3,0.92227
0.757023384,0.249915451,1.0208,0.58906,39.574,-75.357,1.035
4.62065662,-1.01790963,0.058571,0.93108,40.566,-74.62,0.80267
2.555037344,-0.878365247,-0.12809,0.60059,41.137,-74.692,0.93298
2.358464203,0.079281833,1.4917,1,40.66,-74.309,0.88448
2.012391342,-0.651101638,-0.058087,0.5712,40.854,-75.01,0.89989
1.455215773,0.253549775,2.379,0.95667,35.054,-106.67,0.88074
-0.557867675,0.732202727,0.37303,0,33.902,-108.39,0.75465
-0.308550158,1.269936533,2.2087,0.76827,33.362,-104.47,0.97952
-0.761331998,1.93096633,2.0042,0.4016,34.932,-108,0.96491
-0.192884156,0.271089785,1.5467,0.47847,36.613,-104.64,0.84352
-0.426792984,0.695940647,2.3843,0.85343,34.573,-103.35,0.96804
-0.635908975,-0.366037794,4.1547,0,34.359,-104.37,0.89285
0.179424221,1.317712209,1.132,0.80052,32.351,-106.83,0.85095
-0.428360782,0.435056091,1.4697,0.75458,32.458,-104.31,1.0108
-0.249803311,0.995842993,0.16804,0.57612,32.732,-108.38,0.90972
-1.277998672,0.974681806,-2.9957,0.5406,34.87,-104.78,0.96338
-0.859630256,-0.559246207,0.93242,0,35.859,-103.85,0.74063
-0.763869455,1.540536643,-0.084512,0.50337,31.9,-108.75,0.92593
-0.641622167,1.182198643,1.7637,0.7866,32.796,-103.41,1.0267
0.399852945,-0.482388795,2.1809,0.47659,33.741,-105.45,0.79046
5.1449709,-1.460153564,-0.20325,0.88399,35.87,-106.31,0.67214
-0.944172058,3.171130728,1.7321,0.59846,32.184,-107.75,0.97229
-0.823746005,3.92420487,1.949,0.39311,35.574,-108.26,1.0466
-0.593265304,2.299675401,0.67922,0,35.983,-104.92,0.84197
-0.396014714,0.716502935,1.387,0.70152,32.589,-105.78,0.93531
-0.676025287,0.099231918,2.1947,0.58208,35.107,-103.55,1.0354
-0.266356905,0.80959804,0.13194,0.42918,36.51,-106.69,0.98877
-0.339874221,0.679545088,1.0205,0.63958,34.021,-103.48,0.93316
0.905033038,0.206968304,1.1987,0.76641,35.685,-106.88,0.81213
-0.142768549,1.001710421,1.817,0.59238,36.512,-108.32,0.91072
-0.211885745,1.627039134,1.9601,0.59749,35.477,-104.8,0.96513
2.043244215,-0.213747105,1.6536,0.75384,35.514,-105.97,0.77714
-0.595783026,0.401183308,0.58033,0.66518,33.119,-107.19,1.0528
0.17828828,1.691818571,2.5993,0.46587,33.992,-106.94,0.99007
0.357892405,0.953372461,1.8144,0.40598,36.577,-105.64,0.79143
-0.630254101,0.52048192,-0.76949,0.04843,34.554,-105.89,0.95187
-0.623906154,-0.851299391,0.89813,0,36.488,-103.48,0.97203
-0.093122316,0.386976794,1.4264,0.8023,34.717,-106.81,0.96491
1.861569295,0.399523043,1.5348,0.90228,42.588,-73.974,0.90546
-0.291912211,0.815161983,1.049,0.20632,42.248,-78.026,0.95122
-0.073459769,4.467520162,-2.9957,1,40.849,-73.853,0.99357
0.535771492,0.018829123,0.74986,0.73773,42.162,-75.83,0.91148
-0.361524034,0.399312807,0.82231,0.41522,42.239,-78.662,0.98817
0.012203068,-0.230155878,0.72466,0.4739,43.009,-76.575,0.88383
-0.138751547,0.239522289,0.74432,0.5881,42.304,-79.408,0.9358
0.142518099,0.590532995,1.0625,0.73816,42.155,-76.747,0.96078
-0.198811068,-0.190819465,0.7201,0.17004,42.49,-75.605,0.96275
0.171433595,0.042002413,1.1123,0.38859,44.753,-73.706,0.95043
0.850807739,-0.476163126,0.85424,0.29391,42.248,-73.627,0.92409
0.079743966,0.658611467,0.7938,0.549,42.594,-76.076,0.96702
-0.172355984,-0.080710767,0.79668,0.14802,42.194,-74.967,0.9267
2.023264118,-0.195138946,0.6789,0.7079,41.755,-73.74,0.89678
0.956472631,0.707683802,1.5489,0.91016,42.753,-78.778,0.95042
-0.049087645,0.153823718,0.89427,0.25237,44.109,-73.778,0.9306
-0.446373535,1.157785909,1.3379,0.39207,44.594,-74.311,1.0034
-0.278989869,0.217480126,0.90337,0.49961,43.116,-74.424,0.93456
0.080071457,-0.524057011,0.26984,0.40485,43.001,-78.193,0.91931
0.12482657,0.027771665,1.1719,0.30065,42.287,-74.15,0.97255
-0.188287714,0.583974577,0.30039,0,43.658,-74.502,0.9859
-0.273696716,0.196215995,0.93635,0.48425,43.571,-74.841,0.91853
-0.282106499,0.82289311,0.37717,0.47183,43.995,-76.054,0.96973
0.723312996,2.533658992,3.4291,1,40.635,-73.951,0.89183
-0.641736006,0.295111071,-0.56357,0.12593,43.783,-75.444,0.89653
0.453982764,-0.01532433,0.32658,0.45209,42.727,-77.77,0.90026
0.570875788,0.081292479,0.26485,0.41768,42.91,-75.664,0.91396
1.712280853,0.536448088,1.0472,0.93046,43.464,-77.665,0.85492
-0.234193666,0.007801356,0.72463,0.59059,42.901,-74.435,0.93038
3.59948748,-0.775975255,-0.38331,0.99838,40.73,-73.589,0.8101
5.271962843,1.415643599,-2.9957,1,40.777,-73.97,0.82477
0.371572991,0.271482709,1.1077,0.75012,43.457,-78.792,0.98295
0.276091876,0.238127424,0.90799,0.6461,43.243,-75.434,0.92434
1.272957356,0.105072895,1.4861,0.86609,43.007,-76.196,0.90529
0.967732284,-0.455708685,0.1016,0.49178,42.857,-77.303,0.90142
1.562644147,-0.164543301,1.0747,0.75748,41.402,-74.306,0.92761
-0.343895106,0.341347546,0.24152,0.43078,43.502,-78.23,0.97778
-0.041955659,0.716934427,-0.27409,0.35455,43.461,-76.209,1.009
0.185769276,1.34909742,0.79881,0.26005,42.63,-75.029,0.88577
3.308602156,-0.980843367,-0.6177,0.75817,41.428,-73.744,0.84311
1.173113981,0.846353905,-2.9957,1,40.659,-73.838,0.79125
1.029553543,0.084706954,1.1575,0.67945,42.71,-73.514,0.98134
2.082312402,0.15661724,-2.9957,1,40.564,-74.137,0.94101
3.522493669,-0.721965327,0.79472,0.99013,41.155,-74.025,0.83673
-0.279158541,0.688935881,0.73196,0.39195,44.488,-75.074,1.0192
1.814534419,-0.791387466,0.30362,0.68449,43.106,-73.855,0.84986
1.131070776,-0.085482217,1.347,0.91018,42.818,-74.044,0.8891
0.099802998,0.113385668,-0.13574,0.1682,42.591,-74.438,0.89499
-0.277823017,0.237516679,0.083689,0.20402,42.42,-76.939,0.93105
0.159202772,-0.072804765,-0.4783,0.42583,42.782,-76.827,0.88621
0.096107689,0.254109318,0.30453,0.37599,42.267,-77.386,0.96777
2.589371599,-0.696122872,-0.97456,0.97026,40.944,-72.692,0.90272
0.305773878,0.780146607,1.4219,0.28256,41.72,-74.765,1.0417
0.323520772,-0.268664982,-0.34623,0.34945,42.178,-76.297,0.8879
2.053532442,-0.179739193,0.18953,0.57925,42.453,-76.473,0.83427
1.10205023,0.063158171,0.76168,0.51033,41.947,-74.265,0.91916
0.567411161,-0.215121396,0.57998,0.6052,43.555,-73.838,0.89949
-0.137116199,-0.237602193,1.2175,0.29557,43.312,-73.439,0.96666
0.421325179,-0.293083178,0.29316,0.36601,43.459,-77.063,0.93947
3.911656919,-0.309389266,1.0183,0.96547,41.153,-73.746,0.78291
-0.370062605,-0.157934053,0.97676,0.35736,42.701,-78.229,0.94281
-0.139330155,0.042957419,-0.15268,0.26741,42.638,-77.104,0.92859
0.37037362,-0.294330746,1.262,0.69278,36.042,-79.4,0.98238
-0.427847811,-0.88235211,0.62138,0.17237,35.921,-81.177,0.97325
-0.390538827,-0.503219276,0.076301,0,36.489,-81.132,0.94713
-0.780202214,0.547193833,1.2935,0.2635,34.975,-80.11,1.0843
-0.638607827,-0.518733813,-0.095486,0,36.436,-81.499,0.93816
-0.486132809,0.225712336,-0.78972,0,36.073,-81.92,0.99074
-0.045546525,0.3115916,1.5225,0.31318,35.482,-76.842,1.09
-0.924835444,1.023671839,1.2525,0,36.061,-76.962,1.1705
-0.602719866,0.530170126,2.1638,0.11097,34.592,-78.539,1.1673
0.137830306,-0.382413556,1.0823,0.33817,34.039,-78.228,0.95318
0.710410367,-0.247885032,1.3758,0.71006,35.609,-82.53,0.94653
-0.312144217,-0.448681335,0.33175,0.54361,35.746,-81.706,0.98412
0.818521023,-0.623386771,0.61107,0.72441,35.388,-80.553,0.992
-0.430445931,-0.584721916,1.1813,0.61691,35.958,-81.53,1.0366
0.257880185,-0.730083405,-0.46543,0,36.342,-76.162,0.97973
0.453551168,-0.354883955,0.83575,0.61972,34.858,-76.527,0.97548
-0.644353301,0.388636419,1.063,0,36.393,-79.333,1.0541
0.311926432,-0.714443671,1.1699,0.64942,35.663,-81.214,1.0288
1.111971747,-0.868834622,0.85134,0.19267,35.705,-79.251,0.83855
-0.551261518,-0.157160602,-0.23756,0,35.136,-84.061,0.94671
-0.303047195,0.764359857,1.0832,0.37319,36.127,-76.602,1.0168
-0.073305604,-0.535241987,0.26051,0,35.053,-83.752,0.87132
-0.26754509,0.031997374,1.5704,0.4449,35.335,-81.557,1.1006
-0.679824364,0.918578457,1.6282,0.11701,34.26,-78.636,1.2069
0.272427456,-0.034071045,1.2075,0.67786,35.118,-77.083,1.0138
0.128809631,0.867692078,1.7032,0.87332,35.05,-78.829,1.1044
0.02147647,-0.625175868,1.1354,0,36.372,-75.941,1.0525
0.946961572,-0.579812854,0.71213,0.69623,35.606,-75.768,0.91817
-0.04519152,-0.474861232,0.7808,0.43077,35.795,-80.207,0.99993
0.521218439,-0.757663383,0.26617,0.22822,35.929,-80.543,0.91775
-0.635785214,0.627727436,1.3848,0.13464,34.934,-77.934,1.0846
2.140988659,0.069941718,2.174,0.92494,36.037,-78.878,0.98287
-0.719847971,1.857226723,1.7191,0.5492,35.917,-77.603,1.176
1.406615679,-0.200202765,2.2325,0.90912,36.132,-80.257,0.96977
-0.059586958,-0.132459036,0.16908,0.087241,36.088,-78.283,1.0144
0.132637737,-0.038002024,1.7078,0.77531,35.293,-81.177,1.1286
-0.274133907,-0.317593329,0.51262,0,36.442,-76.702,1.0885
-0.769978993,-0.195096632,0.98493,0,35.348,-83.831,0.99059
0.06028326,-0.200338026,1.4317,0.34426,36.3,-78.658,1.0599
-0.850345787,0.969699663,1.2582,0,35.482,-77.682,1.0099
1.535875908,-0.017896545,1.9218,0.83805,36.079,-79.789,0.94283
-0.663652609,1.461052565,1.5507,0.42649,36.251,-77.645,1.1411
